Filename,ImageRef,Caption,Tags,License type,Username,Super Tags,Location,Date taken,Number of People,Model release,Is there property in this image?,Property release,Primary category,Secondary category,Image Type,Exclusive to Alamy,Additional Info,Status
"dsc_253017-dsc_253028.jpg","R9YD2T","Flums meadow in Spring with fruit blossom, Swiss Alps","Berschis,Tree,Flower,Pear,Fruit,Blossom,Spring,White,Switzerland,Mountains,Alps,Village,Flums,Walenstadt,Evening,Sunset,Walen,Walensee,Lake,Agriculture,Rural,Meadow,Peaks,Alpine,Field,Pollination","RF","Elliott Bignell","","Berschis, Switzerland","13/04/2018","0","NA","Y","NA","Landscapes","Plants and gardens","Photograph","N","","On sale"
"dsc_253005-dsc_253016.jpg","R9YD2R","Flums meadow in Spring with fruit blossom, Swiss Alps","Flums,Tree,Flower,Pear,Fruit,Blossom,Spring,White,Switzerland,Berschis,Mountains,Alps,Village,Walenstadt,Evening,Sunset,Walen,Walensee,Lake,Agriculture,Rural,Meadow,Peaks,Alpine,Field,Pollination","RF","Elliott Bignell","","Berschis, Switzerland","13/04/2018","0","NA","Y","NA","Landscapes","Plants and gardens","Photograph","N","","On sale"
"dsc_253002.jpg","R9YD2P","Flower","Switzerland,Flums,Tree,Flower,Cherry,Fruit,Blossom,Spring,White","RF","Elliott Bignell","","","13/04/2018","0","NA","N","NA","","","Photograph","N","","On sale"
"dsc_253000.jpg","R9YD2N","Flower","Switzerland,Flums,Tree,Flower,Cherry,Fruit,Blossom,Spring,White","RF","Elliott Bignell","","","13/04/2018","0","NA","N","NA","","","Photograph","N","","On sale"
"dsc_252999.jpg","R9YD2M","Flower","Switzerland,Flums,Tree,Flower,Cherry,Fruit,Blossom,Spring,White","RF","Elliott Bignell","","","13/04/2018","0","NA","N","NA","","","Photograph","N","","On sale"
"dsc_252993.jpg","R9YD2K","Flower","Switzerland,Flums,Tree,Flower,Cherry,Fruit,Blossom,Spring,White","RF","Elliott Bignell","","","13/04/2018","0","NA","N","NA","","","Photograph","N","","On sale"
"dsc_252992.jpg","R9YD2J","Flower","Switzerland,Flums,Tree,Flower,Cherry,Fruit,Blossom,Spring,White","RF","Elliott Bignell","","","13/04/2018","0","NA","N","NA","","","Photograph","N","","On sale"
"dsc_252991.jpg","R9YD2G","Flower","Switzerland,Flums,Tree,Flower,Cherry,Fruit,Blossom,Spring,White","RF","Elliott Bignell","","","13/04/2018","0","NA","N","NA","","","Photograph","N","","On sale"
"dsc_252972-dsc_252983.jpg","R9YD2C","Churfirsten in Spring, showing fruit blossom in foreground, Flums, Swiss ALps","Berschis,Tree,Flower,Pear,Fruit,Blossom,Spring,White,Switzerland,Mountains,Alps,Village,Walensee,Lake,Walen,Churfirsten,Agriculture,Rural,Meadow,Ridge,Range,Peaks,Alpine","RF","Elliott Bignell","","Berschis, Switzerland","13/04/2018","0","NA","N","NA","Landscapes","Weather and seasons","Photograph","N","","On sale"
"dsc_252988.jpg","R9YD2F","Cherry blossom in Swiss village of Berschis","Berschis,Flower,Fruit,Blossom,Walenstadt,White,Alps,Village,Cherry,Orchard,Pollination,Blooming,Reproduction,Spring,Productive,Fresh,FLowering,Plant,Beauty,Cultivated,Life,Macro,Close-up,Petals,Stamens","RF","Elliott Bignell","","Berschis, Switzerland","","0","NA","N","NA","Plants and gardens","Weather and seasons","Photograph","N","","On sale"
"dsc_252985.jpg","R9YD2E","Cherry blossom in Swiss village of Berschis","Berschis,Flower,Fruit,Blossom,Walenstadt,White,Alps,Village,Cherry,Orchard,Pollination,Blooming,Reproduction,Spring,Productive,Fresh,FLowering,Plant,Beauty,Cultivated,Life,Macro,Close-up,Petals,Stamens","RF","Elliott Bignell","","Berschis, Switzerland","","0","NA","N","NA","Plants and gardens","Weather and seasons","Photograph","N","","On sale"
"dsc_252984.jpg","R9YD2D","Cherry blossom in Swiss village of Berschis","Berschis,Flower,Fruit,Blossom,Walenstadt,White,Alps,Village,Cherry,Orchard,Pollination,Blooming,Reproduction,Spring,Productive,Fresh,FLowering,Plant,Beauty,Cultivated,Life,Macro,Close-up,Petals,Stamens","RF","Elliott Bignell","","Berschis, Switzerland","","0","NA","N","NA","Plants and gardens","Weather and seasons","Photograph","N","","On sale"
"dsc_252970.jpg","R9YD2B","Cherry blossom in Swiss village of Berschis","Berschis,Flower,Fruit,Blossom,Walenstadt,White,Alps,Village,Cherry,Orchard,Pollination,Blooming,Reproduction,Spring,Productive,Fresh,FLowering,Plant,Beauty,Cultivated,Life,Macro,Close-up,Petals,Stamens","RF","Elliott Bignell","","Berschis, Switzerland","","0","NA","N","NA","Plants and gardens","Weather and seasons","Photograph","N","","On sale"
"dsc_252958.jpg","R9YD29","Cherry blossom in Swiss village of Berschis","Berschis,Flower,Fruit,Blossom,Walenstadt,White,Alps,Village,Cherry,Orchard,Pollination,Blooming,Reproduction,Spring,Productive,Fresh,FLowering,Plant,Beauty,Cultivated,Life,Macro,Close-up,Petals,Stamens","RF","Elliott Bignell","","Berschis, Switzerland","","0","NA","N","NA","Plants and gardens","Weather and seasons","Photograph","N","","On sale"
"dsc_252961.jpg","R9YD2A","Spring cherry blossom in the Swiss village of Berschis","Switzerland,Berschis,Mountains,Alps,Village,Tree,Flower,Cherry,Fruit,Blossom,Spring,White,Life,Growth,Pollination,Reproduction,Petals,Rosaceae","RF","Elliott Bignell","","Berschis, Switzerland","","0","NA","N","NA","Plants and gardens","Weather and seasons","Photograph","N","","On sale"
"dsc_252952.jpg","R9YD27","Spring cherry blossom in the Swiss village of Berschis","Switzerland,Berschis,Mountains,Alps,Village,Tree,Flower,Cherry,Fruit,Blossom,Spring,White,Life,Growth,Pollination,Reproduction,Petals,Rosaceae","RF","Elliott Bignell","","Berschis, Switzerland","","0","NA","N","NA","Plants and gardens","Weather and seasons","Photograph","N","","On sale"
"dsc_252921-dsc_252941.jpg","R9YD1Y","Flums meadow in Spring with fruit blossom, Swiss Alps","Berschis,Tree,Flower,Pear,Fruit,Blossom,Spring,White,Switzerland,Mountains,Alps,Village,Flums,Walenstadt,Evening,Sunset,Walen,Walensee,Lake,Agriculture,Rural,Meadow,Peaks,Alpine,Field,Pollination","RF","Elliott Bignell","","Berschis, Switzerland","13/04/2018","0","NA","Y","NA","Landscapes","Plants and gardens","Photograph","N","","On sale"
"dsc_252953.jpg","R9YD28","Spring cherry blossom in the Swiss village of Berschis","Switzerland,Berschis,Mountains,Alps,Village,Tree,Flower,Cherry,Fruit,Blossom,Spring,White,Life,Growth,Pollination,Reproduction,Petals,Rosaceae","RF","Elliott Bignell","","Berschis, Switzerland","","0","NA","N","NA","Plants and gardens","Weather and seasons","Photograph","N","","On sale"
"dsc_252951.jpg","R9YD26","Spring cherry blossom in the Swiss village of Berschis","Tree,Flower,Cherry,Fruit,Blossom,Spring,White,Switzerland,Berschis,Mountains,Alps,Village,Life,Growth,Pollination,Reproduction,Petals,Rosaceae","RF","Elliott Bignell","","Berschis, Switzerland","13/04/2018","0","NA","N","NA","Plants and gardens","Weather and seasons","Photograph","N","","On sale"
"dsc_252948.jpg","R9YD23","Spring cherry blossom in the Swiss village of Berschis","Tree,Flower,Cherry,Fruit,Blossom,Spring,White,Switzerland,Berschis,Mountains,Alps,Village,Life,Growth,Pollination,Reproduction,Petals,Rosaceae","RF","Elliott Bignell","","Berschis, Switzerland","13/04/2018","0","NA","N","NA","Plants and gardens","Weather and seasons","Photograph","N","","On sale"
"dsc_252949.jpg","R9YD24","Spring cherry blossom in the Swiss village of Berschis","Tree,Flower,Cherry,Fruit,Blossom,Spring,White,Switzerland,Berschis,Mountains,Alps,Village,Life,Growth,Pollination,Reproduction,Petals,Rosaceae","RF","Elliott Bignell","","Berschis, Switzerland","13/04/2018","0","NA","N","NA","Plants and gardens","Weather and seasons","Photograph","N","","On sale"
"dsc_252946.jpg","R9YD22","Spring cherry blossom in the Swiss village of Berschis","Tree,Flower,Cherry,Fruit,Blossom,Spring,White,Switzerland,Berschis,Mountains,Alps,Village,Life,Growth,Pollination,Reproduction,Petals,Rosaceae","RF","Elliott Bignell","","Berschis, Switzerland","13/04/2018","0","NA","N","NA","Plants and gardens","Weather and seasons","Photograph","N","","On sale"
"dsc_252945.jpg","R9YD21","Spring cherry blossom in the Swiss village of Berschis","Tree,Flower,Cherry,Fruit,Blossom,Spring,White,Switzerland,Berschis,Mountains,Alps,Village,Life,Growth,Pollination,Reproduction,Petals,Rosaceae","RF","Elliott Bignell","","Berschis, Switzerland","13/04/2018","0","NA","N","NA","Plants and gardens","Weather and seasons","Photograph","N","","On sale"
"dsc_252900-dsc_252920.jpg","R9YD1W","Flums meadow in Spring with fruit blossom, Swiss Alps","Berschis,Tree,Flower,Pear,Fruit,Blossom,Spring,White,Switzerland,Mountains,Alps,Village,Flums,Walenstadt,Evening,Sunset,Walen,Walensee,Lake,Agriculture,Rural,Meadow,Peaks,Alpine,Field,Pollination","RF","Elliott Bignell","","Berschis, Switzerland","13/04/2018","0","NA","Y","NA","Landscapes","Plants and gardens","Photograph","N","","On sale"
"dsc_252943.jpg","R9YD20","Spring cherry blossom in the Swiss village of Berschis","Tree,Flower,Cherry,Fruit,Blossom,Spring,White,Switzerland,Berschis,Mountains,Alps,Village,Life,Growth,Pollination,Reproduction,Petals,Rosaceae","RF","Elliott Bignell","","Berschis, Switzerland","13/04/2018","0","NA","N","NA","Plants and gardens","Weather and seasons","Photograph","N","","On sale"
"dsc_252882-dsc_252899.jpg","R9YD1T","Flums meadow in Spring with fruit blossom, Swiss Alps","Berschis,Tree,Flower,Pear,Fruit,Blossom,Spring,White,Switzerland,Mountains,Alps,Village,Flums,Walenstadt,Evening,Sunset,Walen,Walensee,Lake,Agriculture,Rural,Meadow,Peaks,Alpine,Field,Pollination","RF","Elliott Bignell","","Berschis, Switzerland","13/04/2018","0","NA","Y","NA","Landscapes","Plants and gardens","Photograph","N","","On sale"
"dsc_252880.jpg","R9YD1N","Fresh Hortensia shoots caught in bright Spring sunshine","Switzerland,Walenstadt,Spring,Garden,Leaves,Foliage,Shoots,Green,Bright,Fresh,Sunlight,Translucent,Growth,Life,Hortensia,Hydrangea","RF","Elliott Bignell","","Berschis, Switzerland","","0","NA","N","NA","Plants and gardens","Weather and seasons","Photograph","N","","On sale"
"dsc_252881.jpg","R9YD1P","Fresh Hortensia shoots caught in bright Spring sunshine","Switzerland,Walenstadt,Spring,Garden,Leaves,Foliage,Shoots,Green,Bright,Fresh,Sunlight,Translucent,Growth,Life,Hortensia,Hydrangea","RF","Elliott Bignell","","Berschis, Switzerland","","0","NA","N","NA","Plants and gardens","Weather and seasons","Photograph","N","","On sale"
"dsc_252879.jpg","R9YD1M","Fresh Hortensia shoots caught in bright Spring sunshine","Switzerland,Walenstadt,Spring,Garden,Leaves,Foliage,Shoots,Green,Bright,Fresh,Sunlight,Translucent,Growth,Life,Hortensia,Hydrangea","RF","Elliott Bignell","","Berschis, Switzerland","","0","NA","N","NA","Plants and gardens","Weather and seasons","Photograph","N","","On sale"
"dsc_252877.jpg","R9YD1J","Fresh Hortensia shoots caught in bright Spring sunshine","Switzerland,Walenstadt,Spring,Garden,Leaves,Foliage,Shoots,Green,Bright,Fresh,Sunlight,Translucent,Growth,Life,Hortensia,Hydrangea","RF","Elliott Bignell","","Berschis, Switzerland","","0","NA","N","NA","Plants and gardens","Weather and seasons","Photograph","N","","On sale"
"dsc_252878.jpg","R9YD1K","Fresh Hortensia shoots caught in bright Spring sunshine","Switzerland,Walenstadt,Spring,Garden,Leaves,Foliage,Shoots,Green,Bright,Fresh,Sunlight,Translucent,Growth,Life,Hortensia,Hydrangea","RF","Elliott Bignell","","Berschis, Switzerland","","0","NA","N","NA","Plants and gardens","Weather and seasons","Photograph","N","","On sale"
"dsc_252875.jpg","R9YD1G","Fresh Hortensia shoots caught in bright Spring sunshine","Switzerland,Walenstadt,Spring,Garden,Leaves,Foliage,Shoots,Green,Bright,Fresh,Sunlight,Translucent,Growth,Life,Hortensia,Hydrangea","RF","Elliott Bignell","","Berschis, Switzerland","","0","NA","N","NA","Plants and gardens","Weather and seasons","Photograph","N","","On sale"
"dsc_252876.jpg","R9YD1H","Fresh Hortensia shoots caught in bright Spring sunshine","Switzerland,Walenstadt,Spring,Garden,Leaves,Foliage,Shoots,Green,Bright,Fresh,Sunlight,Translucent,Growth,Life,Hortensia,Hydrangea","RF","Elliott Bignell","","Berschis, Switzerland","","0","NA","N","NA","Plants and gardens","Weather and seasons","Photograph","N","","On sale"
"dsc_252874.jpg","R9YD1F","Fresh Hortensia shoots caught in bright Spring sunshine","Switzerland,Walenstadt,Spring,Garden,Leaves,Foliage,Shoots,Green,Bright,Fresh,Sunlight,Translucent,Growth,Life,Hortensia,Hydrangea","RF","Elliott Bignell","","Berschis, Switzerland","","0","NA","N","NA","Plants and gardens","Weather and seasons","Photograph","N","","On sale"
"dsc_252873.jpg","R9YD1E","Fresh Hortensia shoots caught in bright Spring sunshine","Switzerland,Walenstadt,Spring,Garden,Leaves,Foliage,Shoots,Green,Bright,Fresh,Sunlight,Translucent,Growth,Life,Hortensia,Hydrangea","RF","Elliott Bignell","","Berschis, Switzerland","","0","NA","N","NA","Plants and gardens","Weather and seasons","Photograph","N","","On sale"
"dsc_252871.jpg","R9YD1C","Flower","Switzerland,Berschis,Bush,Flower,Cliff,Blossom,Spring,White","RF","Elliott Bignell","","","13/04/2018","0","NA","N","NA","","","Photograph","N","","On sale"
"dsc_252872.jpg","R9YD1D","Flower","Switzerland,Berschis,Bush,Flower,Cliff,Blossom,Spring,White","RF","Elliott Bignell","","","13/04/2018","0","NA","N","NA","","","Photograph","N","","On sale"
"dsc_252870.jpg","R9YD1B","Flower","Switzerland,Berschis,Bush,Flower,Cliff,Blossom,Spring,White","RF","Elliott Bignell","","","13/04/2018","0","NA","N","NA","","","Photograph","N","","On sale"
"dsc_252868.jpg","R9YD19","Flower","Switzerland,Berschis,Bush,Flower,Cliff,Blossom,Spring,White","RF","Elliott Bignell","","","13/04/2018","0","NA","N","NA","","","Photograph","N","","On sale"
"dsc_252869.jpg","R9YD1A","Flower","Switzerland,Berschis,Bush,Flower,Cliff,Blossom,Spring,White","RF","Elliott Bignell","","","13/04/2018","0","NA","N","NA","","","Photograph","N","","On sale"
"dsc_252867.jpg","R9YD18","Flower","Switzerland,Berschis,Bush,Flower,Cliff,Blossom,Spring,White","RF","Elliott Bignell","","","13/04/2018","0","NA","N","NA","","","Photograph","N","","On sale"
"dsc_252866.jpg","R9YD17","Flower","Switzerland,Flums,Shrub,Hydrangea,Foliage,Fresh,Green,Spring","RF","Elliott Bignell","","","13/04/2018","0","NA","N","NA","","","Photograph","N","","On sale"
"dsc_252865.jpg","R9YD16","Flower","Switzerland,Flums,Shrub,Hydrangea,Foliage,Fresh,Green,Spring","RF","Elliott Bignell","","","13/04/2018","0","NA","N","NA","","","Photograph","N","","On sale"
"dsc_252864.jpg","R9YD15","Flower","Switzerland,Flums,Shrub,Hydrangea,Foliage,Fresh,Green,Spring","RF","Elliott Bignell","","","13/04/2018","0","NA","N","NA","","","Photograph","N","","On sale"
"dsc_252863.jpg","R9YD14","Flower","Switzerland,Flums,Shrub,Hydrangea,Foliage,Fresh,Green,Spring","RF","Elliott Bignell","","","13/04/2018","0","NA","N","NA","","","Photograph","N","","On sale"
"dsc_252862.jpg","R9YD13","Flower","Switzerland,Flums,Shrub,Hydrangea,Foliage,Fresh,Green,Spring","RF","Elliott Bignell","","","13/04/2018","0","NA","N","NA","","","Photograph","N","","On sale"
"dsc_252861.jpg","R9YD12","Flower","Switzerland,Flums,Shrub,Hydrangea,Foliage,Fresh,Green,Spring","RF","Elliott Bignell","","","13/04/2018","0","NA","N","NA","","","Photograph","N","","On sale"
"dsc_252856.jpg","R9XNRG","Flower","Switzerland,Berschis,Flower,Yellow,Tulip,Bulb,Spring,Garden","RF","Elliott Bignell","","","13/04/2018","0","NA","N","NA","","","Photograph","N","","On sale"
"dsc_252857.jpg","R9XNRH","Flower","Switzerland,Berschis,Flower,Yellow,Tulip,Bulb,Spring,Garden","RF","Elliott Bignell","","","13/04/2018","0","NA","N","NA","","","Photograph","N","","On sale"
"dsc_252855.jpg","R9XNRF","Flower","Switzerland,Berschis,Flower,Yellow,Tulip,Bulb,Spring,Garden","RF","Elliott Bignell","","","13/04/2018","0","NA","N","NA","","","Photograph","N","","On sale"
"dsc_252850.jpg","R9XNRA","Flower","Switzerland,Berschis,Flower,Yellow,Tulip,Bulb,Spring,Garden","RF","Elliott Bignell","","","13/04/2018","0","NA","N","NA","","","Photograph","N","","On sale"
"dsc_252851.jpg","R9XNRB","Flower","Switzerland,Berschis,Flower,Yellow,Tulip,Bulb,Spring,Garden","RF","Elliott Bignell","","","13/04/2018","0","NA","N","NA","","","Photograph","N","","On sale"
"dsc_252849.jpg","R9XNR9","Flower","Switzerland,Berschis,Flower,Yellow,Tulip,Bulb,Spring,Garden","RF","Elliott Bignell","","","13/04/2018","0","NA","N","NA","","","Photograph","N","","On sale"
"dsc_252847.jpg","R9XNR7","Flower","Switzerland,Berschis,Flower,Yellow,Tulip,Bulb,Spring,Garden","RF","Elliott Bignell","","","13/04/2018","0","NA","N","NA","","","Photograph","N","","On sale"
"dsc_252846.jpg","R9XNR6","Flower","Switzerland,Berschis,Flower,Yellow,Tulip,Bulb,Spring,Garden","RF","Elliott Bignell","","","13/04/2018","0","NA","N","NA","","","Photograph","N","","On sale"
"dsc_252845.jpg","R9XNR3","Flower","Switzerland,Berschis,Flower,Yellow,Tulip,Bulb,Spring,Garden","RF","Elliott Bignell","","","13/04/2018","0","NA","N","NA","","","Photograph","N","","On sale"
"dsc_252843.jpg","R9XNR2","Flower","Switzerland,Berschis,Flower,Yellow,Tulip,Bulb,Spring,Garden","RF","Elliott Bignell","","","13/04/2018","0","NA","N","NA","","","Photograph","N","","On sale"
"dsc_252842.jpg","R9XNR1","Flower","Switzerland,Berschis,Flower,Yellow,Tulip,Bulb,Spring,Garden","RF","Elliott Bignell","","","13/04/2018","0","NA","N","NA","","","Photograph","N","","On sale"
"dsc_252839.jpg","R9XNPY","Flower","Switzerland,Berschis,Flower,Yellow,Tulip,Bulb,Spring,Garden","RF","Elliott Bignell","","","13/04/2018","0","NA","N","NA","","","Photograph","N","","On sale"
"dsc_252840.jpg","R9XNR0","Flower","Switzerland,Berschis,Flower,Yellow,Tulip,Bulb,Spring,Garden","RF","Elliott Bignell","","","13/04/2018","0","NA","N","NA","","","Photograph","N","","On sale"
"dsc_252837.jpg","R9XNPT","Flower","Switzerland,Berschis,Flower,Yellow,Tulip,Bulb,Spring,Garden","RF","Elliott Bignell","","","13/04/2018","0","NA","N","NA","","","Photograph","N","","On sale"
"dsc_252833.jpg","R9XNPN","Flower","Switzerland,Berschis,Flower,Yellow,Tulip,Bulb,Spring,Garden","RF","Elliott Bignell","","","13/04/2018","0","NA","N","NA","","","Photograph","N","","On sale"
"dsc_252834.jpg","R9XNPP","Flower","Switzerland,Berschis,Flower,Yellow,Tulip,Bulb,Spring,Garden","RF","Elliott Bignell","","","13/04/2018","0","NA","N","NA","","","Photograph","N","","On sale"
"dsc_252836.jpg","R9XNPR","Flower","Switzerland,Berschis,Flower,Yellow,Tulip,Bulb,Spring,Garden","RF","Elliott Bignell","","","13/04/2018","0","NA","N","NA","","","Photograph","N","","On sale"
"dsc_252831.jpg","R9XNPM","Flower","Switzerland,Berschis,Flower,Yellow,Tulip,Bulb,Spring,Garden","RF","Elliott Bignell","","","13/04/2018","0","NA","N","NA","","","Photograph","N","","On sale"
"dsc_252827.jpg","R9XNPH","Flower","Switzerland,Berschis,Flower,Yellow,Tulip,Bulb,Spring,Garden","RF","Elliott Bignell","","","13/04/2018","0","NA","N","NA","","","Photograph","N","","On sale"
"dsc_252828.jpg","R9XNPJ","Flower","Switzerland,Berschis,Flower,Yellow,Tulip,Bulb,Spring,Garden","RF","Elliott Bignell","","","13/04/2018","0","NA","N","NA","","","Photograph","N","","On sale"
"dsc_252830.jpg","R9XNPK","Flower","Switzerland,Berschis,Flower,Yellow,Tulip,Bulb,Spring,Garden","RF","Elliott Bignell","","","13/04/2018","0","NA","N","NA","","","Photograph","N","","On sale"
"dsc_252826.jpg","R9XNPG","Flower","Switzerland,Berschis,Flower,Yellow,Tulip,Bulb,Spring,Garden","RF","Elliott Bignell","","","13/04/2018","0","NA","N","NA","","","Photograph","N","","On sale"
"dsc_252825.jpg","R9XNPF","Flower","Switzerland,Berschis,Flower,Yellow,Tulip,Bulb,Spring,Garden","RF","Elliott Bignell","","","13/04/2018","0","NA","N","NA","","","Photograph","N","","On sale"
"dsc_252824.jpg","R9XNPE","Flower","Switzerland,Berschis,Flower,Yellow,Tulip,Bulb,Spring,Garden","RF","Elliott Bignell","","","13/04/2018","0","NA","N","NA","","","Photograph","N","","On sale"
"dsc_252823.jpg","R9XNPC","Flower","Switzerland,Berschis,Flower,Yellow,Tulip,Bulb,Spring,Garden","RF","Elliott Bignell","","","13/04/2018","0","NA","N","NA","","","Photograph","N","","On sale"
"dsc_252801-dsc_252812.jpg","R9XNP4","","Switzerland,Berschis,Tree,Flower,Pear,Fruit,Blossom,Spring,White","RF","Elliott Bignell","","","12/04/2018","0","NA","N","NA","","","Photograph","N","","Not on sale"
"dsc_252822.jpg","R9XNPB","Flower","Switzerland,Berschis,Flower,Yellow,Tulip,Bulb,Spring,Garden","RF","Elliott Bignell","","","13/04/2018","0","NA","N","NA","","","Photograph","N","","On sale"
"dsc_252819.jpg","R9XNP9","","","RF","Elliott Bignell","","","","0","NA","N","NA","","","Photograph","N","","Not on sale"
"dsc_252820.jpg","R9XNPA","","","RF","Elliott Bignell","","","","0","NA","N","NA","","","Photograph","N","","Not on sale"
"dsc_252814.jpg","R9XNP6","Flower","Switzerland,Berschis,Flower,Yellow,Tulip,Bulb,Spring,Garden","RF","Elliott Bignell","","","13/04/2018","0","NA","N","NA","","","Photograph","N","","On sale"
"dsc_252817.jpg","R9XNP7","","","RF","Elliott Bignell","","","","0","NA","N","NA","","","Photograph","N","","Not on sale"
"dsc_252813.jpg","R9XNP5","Flower","Switzerland,Berschis,Flower,Yellow,Tulip,Bulb,Spring,Garden","RF","Elliott Bignell","","","13/04/2018","0","NA","N","NA","","","Photograph","N","","On sale"
"dsc_252768-dsc_252773.jpg","R9XNP0","","Switzerland,Flums,Tree,Flower,Blossom,Spring","RF","Elliott Bignell","","","12/04/2018","0","NA","N","NA","","","Photograph","N","","Not on sale"
"dsc_252774-dsc_252779.jpg","R9XNP1","","Switzerland,Flums,Tree,Flower,Blossom,Spring","RF","Elliott Bignell","","","12/04/2018","0","NA","N","NA","","","Photograph","N","","Not on sale"
"dsc_252759-dsc_252767.jpg","R9XNNY","","Switzerland,Flums,Tree,Flower,Blossom,Spring","RF","Elliott Bignell","","","12/04/2018","0","NA","N","NA","","","Photograph","N","","Not on sale"
"dsc_252750-dsc_252758.jpg","R9XNNW","","Switzerland,Flums,Tree,Flower,Blossom,Spring","RF","Elliott Bignell","","","12/04/2018","0","NA","N","NA","","","Photograph","N","","Not on sale"
"dsc_252735-dsc_252743.jpg","R9XNNJ","","Schweiz,Berschis,Garden,Flower,Bush,Magnolia,Pink,White","RF","Elliott Bignell","","","12/04/2018","0","NA","N","NA","","","Photograph","N","","Not on sale"
"dsc_252744-dsc_252749.jpg","R9XNNK","","Switzerland,Flums,Tree,Flower,Blossom,Spring","RF","Elliott Bignell","","","12/04/2018","0","NA","N","NA","","","Photograph","N","","Not on sale"
"dsc_252726-dsc_252734.jpg","R9XNNG","","Schweiz,Berschis,Garden,Flower,Bush,Magnolia,Pink,White","RF","Elliott Bignell","","","12/04/2018","0","NA","N","NA","","","Photograph","N","","Not on sale"
"dsc_252714-dsc_252725.jpg","R9XNNF","","Schweiz,Berschis,Garden,Flower,Bush,Forsythia,Yellow,Heather","RF","Elliott Bignell","","","12/04/2018","0","NA","N","NA","","","Photograph","N","","Not on sale"
"dsc_252702-dsc_252713.jpg","R9XNNE","","Schweiz,Berschis,Garden,Flower,Bush,Forsythia,Yellow,Heather","RF","Elliott Bignell","","","12/04/2018","0","NA","N","NA","","","Photograph","N","","Not on sale"
"dsc_252693-dsc_252701.jpg","R9XNNB","","Schweiz,Berschis,Garden,Flower,Yellow,Forsythia,Scaffolding","RF","Elliott Bignell","","","12/04/2018","0","NA","N","NA","","","Photograph","N","","Not on sale"
"dsc_252684-dsc_252692.jpg","R9XNN9","","Schweiz,Berschis,Garden,Flower,Yellow,Forsythia,Scaffolding","RF","Elliott Bignell","","","12/04/2018","0","NA","N","NA","","","Photograph","N","","Not on sale"
"dsc_252681.jpg","R9XNN8","Red-yellow bicoloured tulips in Swiss cottage garden","Berschis,Garden,Flower,Yellow,Tulip,Spring,Red,Switzerland,Bulb,Perennial,Ornamental,Bright,Flora,Cultivated","RF","Elliott Bignell","","Berschis, Switzerland","12/04/2018","0","NA","N","NA","Plants and gardens","Weather and seasons","Photograph","N","","On sale"
"dsc_252678.jpg","R9XNN7","Red-yellow bicoloured tulips in Swiss cottage garden","Berschis,Garden,Flower,Yellow,Tulip,Spring,Red,Switzerland,Bulb,Perennial,Ornamental,Bright,Flora,Cultivated","RF","Elliott Bignell","","Berschis, Switzerland","12/04/2018","0","NA","N","NA","Plants and gardens","Weather and seasons","Photograph","N","","On sale"
"dsc_252654-dsc_252665.jpg","R9XNN5","","Switzerland,Flums,Tree,Flower,Cherry,Fruit,Blossom,Spring,White","RF","Elliott Bignell","","","12/04/2018","0","NA","N","NA","","","Photograph","N","","Not on sale"
"dsc_252648-dsc_252653.jpg","R9XNN4","","Switzerland,Flums,Tree,Flower,Cherry,Fruit,Blossom,Spring,White","RF","Elliott Bignell","","","12/04/2018","0","NA","N","NA","","","Photograph","N","","Not on sale"
"dsc_252639-dsc_252647.jpg","R9XNN2","","Schweiz,Flums,Tree,Flower,Cherry,Fruit,Blossom,Spring,White","RF","Elliott Bignell","","","12/04/2018","0","NA","N","NA","","","Photograph","N","","Not on sale"
"dsc_252624-dsc_252638.jpg","R9XNN1","","Switzerland,Flums,Tree,Flower,Cherry,Fruit,Blossom,Spring,White","RF","Elliott Bignell","","","12/04/2018","0","NA","N","NA","","","Photograph","N","","Not on sale"
"dsc_252609-dsc_252623.jpg","R9XNN0","","Switzerland,Flums,Tree,Flower,Cherry,Fruit,Blossom,Spring,White","RF","Elliott Bignell","","","12/04/2018","0","NA","N","NA","","","Photograph","N","","Not on sale"
"dsc_252594-dsc_252608.jpg","R9XNMW","","Switzerland,Berschis,Tree,Flower,Pear,Fruit,Blossom,Spring,White","RF","Elliott Bignell","","","11/04/2018","0","NA","N","NA","","","Photograph","N","","Not on sale"
"dsc_252579-dsc_252593.jpg","R9XNMR","","Switzerland,Berschis,Tree,Flower,Pear,Fruit,Blossom,Spring,White","RF","Elliott Bignell","","","11/04/2018","0","NA","N","NA","","","Photograph","N","","Not on sale"
"dsc_252566-dsc_252578.jpg","R9XNMP","Texture of Spring foliage in alpine deciduous woods, Flums, Switzerland","Switzerland,Flums,Tree,Foliage,Fresh,Green,Spring,Berschis,Walenstadt,Woods,Pear,Mountains,Alps,Shoots,Fliage,Bright,Sunlight","RF","Elliott Bignell","","Flums, switzerland","11/04/2018","0","NA","N","NA","Landscapes","Weather and seasons","Photograph","N","","On sale"
"dsc_252555-dsc_252566.jpg","R9XNMK","Texture of Spring foliage in alpine deciduous woods, Flums, Switzerland","Switzerland,Berschis,Walenstadt,Woods,Spring,Foliage,Fresh,Flums,Tree,Green,Pear,Mountains,Alps,Shoots,Fliage,Bright,Sunlight","RF","Elliott Bignell","","Flums, switzerland","11/04/2018","0","NA","N","NA","Landscapes","Weather and seasons","Photograph","N","","On sale"
